ID,BareGround,BioRegion,Biome,Year,Month,aspect,blue,bsi,calcite,chlorite,clay,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,nitrogen,osavi,ph,phosphorous,potassium,red,sand,satvi,savi,silt,slope,soc,soil_depth,stone,swir1,swir2,swirRatio,tc_bright,tc_green,tc_wet,vegType,vermiculite,.geo
J_0190,70,Upper Karoo Bioregion,Nama-Karoo,2015,3,-0.890742639,0.047196752,0.177026699,0.027717808,0,25.33031459,0,1380.590562,0.119044273,-0.005689901,0.081917421,0.086122544,0,0.083813719,0.026457037,0.001110301,5,432,0.120301106,-0.059887822,0.229818705,0.208740748,69.94137274,0.181171549,71,23.38036225,53.85033365,0.130738227,47.24928503,0.150087103,0.139381097,20,2.581811099,367.21449,199.9003813,10.33031459,0.235331558,0.193615397,1.215484301,0.366425547,0.048709934,-0.149881734,4,0,"{""type"":""Point"",""coordinates"":[26.01065881912046,-31.450815613537078]}"
J_0207,20,Upper Karoo Bioregion,Nama-Karoo,2015,3,0.058643016,0.043378839,0.29347898,0,0,25.14770554,0,1214.916348,0.11939736,-0.008215111,0,0.073077447,0,0.128256108,0,0,4,359,0.116328506,-0.24726524,0.246850703,0.183795347,63.7418738,0.185612782,72,25,53.65869981,0.111018455,51.48709369,0.291345822,0.137344873,18.27676864,0.11344635,266.08413,194.3307839,10.47036329,0.300428444,0.245097018,1.242051926,0.377429425,0.036819321,-0.237210711,4,0,"{""type"":""Point"",""coordinates"":[24.36908089820385,-32.07488018326999]}"
J_0209,50,Upper Karoo Bioregion,Nama-Karoo,2015,3,0.856240901,0.062056044,0.184196632,0,0,25.66223278,0,1218.230879,0.080275399,0.00654322,0,0.098251478,0,0.031282196,0.03266732,0,5,303,0.074474127,-0.108504722,0.155045567,0.175542144,65.96484561,0.118245415,80.7064133,23.37102138,52.34394299,0.128327545,48.99049881,0.127993423,0.088547136,22.95534442,1.758355904,200.4471496,185.4109264,13.0175772,0.218631661,0.189545949,1.158571507,0.345017778,0.019708457,-0.143548804,4,0,"{""type"":""Point"",""coordinates"":[23.816277222406054,-31.985546552765257]}"
J_0211,55,Upper Karoo Bioregion,Nama-Karoo,2015,3,-0.048044188,0.06571052,0.237088351,0.057207724,0,21.36138849,0,1148.009986,0.071451965,-0.013497644,0.057532022,0.1078854,0,0.032795043,0.019098767,0,5,271,0.071658495,-0.14793825,0.128225325,0.20860071,59.77746077,0.104562208,77.23300048,22.94341417,51.79838326,0.163479466,56.22491679,0.126578183,0.082903229,19.25725155,0.473745394,225.148835,161.40466,14.48597242,0.285121729,0.235559403,1.207890617,0.424369221,0.023198014,-0.189345326,4,0,"{""type"":""Point"",""coordinates"":[23.62097305536618,-31.86721984721102]}"
J_0212,20,Upper Karoo Bioregion,Nama-Karoo,2015,3,-0.562206573,0.064527452,0.245638173,0.050588235,0,18.40371783,0,1149.226883,0.08167318,-0.015854624,0.061111111,0.106151837,0,0.063921571,0.043137256,0,5,271,0.082608138,-0.163094053,0.146026908,0.216059792,59.41754051,0.11954631,78.59628217,22.11248808,52,0.16379428,62.35605338,0.15092538,0.095131249,18.43612965,1.879137632,212.6015253,163.1325071,14.95233556,0.300289087,0.245478553,1.22322466,0.436233544,0.028041967,-0.204287464,4,0,"{""type"":""Point"",""coordinates"":[23.62010798976181,-31.867585493497398]}"
J_0216,65,Upper Karoo Bioregion,Nama-Karoo,2015,3,0.134920686,0.058266949,0.182444967,0.049105545,0.049319826,24.01770335,0,1373,0.068970512,0.002239855,0,0.092381095,0,0.044772531,0.033579137,0,5,270,0.064489728,-0.093451651,0.135857474,0.1628642,65.02822967,0.103238896,79.02296651,23.02822967,54,0.124431635,52.26411483,0.103463658,0.077047641,21,0.551890214,216.4028708,169.4645933,14,0.197504252,0.17404729,1.131957768,0.320481906,0.016946136,-0.125868198,4,0,"{""type"":""Point"",""coordinates"":[23.064749249060394,-31.60090895499607]}"
J_0431,55,Upper Karoo Bioregion,Nama-Karoo,2016,11,0.651937526,0.067823686,0.181138944,0.010585974,0,23.47333013,0,1366,0.128344119,-0.011744305,0,0.117266823,0,0.059160851,0.010585974,0,5,529,0.135257419,-0.064189782,0.206032984,0.275846656,63.60355598,0.178276018,73.07015858,22.6641038,53.07015858,0.180569315,53.74243152,0.093981687,0.149712967,17.99663623,1.42241807,342.2253724,200,11.38635272,0.319004954,0.300221871,1.062787957,0.504233808,0.053946066,-0.223565707,4,0,"{""type"":""Point"",""coordinates"":[26.599010448516328,-30.71457789770368]}"
J_0434,20,Upper Karoo Bioregion,Nama-Karoo,2016,11,0.564629999,0.054850516,0.190117095,0,0,27,0,1406.415348,0.138224632,-0.009732648,0,0.092140506,0,0.084313728,0,0,4.987529976,492,0.138893724,-0.09292319,0.24732693,0.233104425,69,0.200617741,76.79280576,23.20719424,54,0.140878323,44.41438849,0.162622126,0.158314191,19,2.170042807,388.0748201,200,10,0.278748919,0.258277589,1.079016167,0.422077359,0.052545311,-0.206349501,4,0,"{""type"":""Point"",""coordinates"":[26.357273662206918,-30.924628311927304]}"
J_0436,45,Upper Karoo Bioregion,Nama-Karoo,2016,11,-0.842932812,0.051609883,0.173174029,0,0,28.34961686,0,1404.015326,0.140249663,-0.00741714,0,0.089418169,0,0,0,0,5,490,0.141627255,-0.063036528,0.256372971,0.229962719,70.82519157,0.206322801,76.15948276,25.15948276,54.82519157,0.136234183,41.30363985,0.153992959,0.161608387,19.65038314,4.364510469,383.2998084,200,10,0.261171945,0.246348687,1.062935783,0.406586551,0.054553059,-0.191160895,4,0,"{""type"":""Point"",""coordinates"":[26.35782659073755,-30.925435409217975]}"
J_0438,5,Upper Karoo Bioregion,Nama-Karoo,2016,11,0.885468148,0.052841365,0.248934453,0,0,29.05379443,0,1621.380403,0.107059611,-3.68E-04,0,0.081825229,0,0,0,0,5,487,0.099179388,-0.208870541,0.217558432,0.173009812,74.05379443,0.161462991,71.98751201,23.94620557,56,0.11117744,46.04130644,0.250708063,0.118266675,20,2.251219455,392.1133525,200,9.053794428,0.264415131,0.207239087,1.275971775,0.350570342,0.030072659,-0.192274624,4,0,"{""type"":""Point"",""coordinates"":[26.012121404265997,-31.25357173753895]}"
J_0439,10,Upper Karoo Bioregion,Nama-Karoo,2016,11,0.967233691,0.048642713,0.232062722,0,0,29.20353559,0,1619.287148,0.124149144,0.00394909,0,0.079817283,0,0.039042373,0,0,5,487,0.116347031,-0.181209362,0.25226116,0.179313175,76.20353559,0.18771515,73,22,56.79646441,0.107042764,41.40707119,0.261579171,0.1378005,20,1.263857506,431.1481128,200,9.203535595,0.258574443,0.192959002,1.342813364,0.344901545,0.039680556,-0.180301974,4,0,"{""type"":""Point"",""coordinates"":[26.012170454377586,-31.252702212833533]}"
J_0444,15,Upper Karoo Bioregion,Nama-Karoo,2016,11,-0.376475194,0.076637118,0.254071467,0,0,22.73575874,0,1320.37147,0.13313621,-0.009813662,0,0.115183174,0,0,0,0,5,383.7094303,0.128401799,-0.21366451,0.212604787,0.251830594,67.6979416,0.178020403,77.9526089,21.59358545,52.65485878,0.163542899,51.61081857,0.212380419,0.144683902,17.99712781,1.369706438,326.5050263,197.0574438,9.955481091,0.388700387,0.334712523,1.161508629,0.519479511,0.039642351,-0.303257982,4,0,"{""type"":""Point"",""coordinates"":[25.028180624913688,-31.416721326882435]}"
J_0445,35,Upper Karoo Bioregion,Nama-Karoo,2016,11,0.662530225,0.061200994,0.25997434,0,0,25.25334608,0,1267.07696,0.083517803,-0.011098495,0.009115023,0.098211418,0,0,0,0,5,368,0.082710198,-0.195790498,0.162180178,0.201699019,67.57265774,0.126869916,76.66969407,23.09894837,53.08795411,0.147547315,47.83460803,0.182172633,0.097112295,19.98900574,0.984003774,295.5975143,190.3436902,9.330305927,0.299868335,0.254314767,1.19575742,0.419025694,0.024514395,-0.219598086,4,0,"{""type"":""Point"",""coordinates"":[25.010107888344066,-31.47574644752689]}"
J_0446,40,Upper Karoo Bioregion,Nama-Karoo,2016,11,-0.657559692,0.06612403,0.256662332,0,0,24.14680648,0,1263.341277,0.087363743,-0.009438229,0,0.102104486,0,0,0,0,5,368,0.083903416,-0.204144995,0.159762362,0.202631143,64.46043851,0.1266847,77.58627264,22.61010486,53.65872259,0.147216088,47.90276454,0.187119585,0.097967778,20,1.416582524,301.6858913,199.7311725,9.388941849,0.306774339,0.260090685,1.178343729,0.425785806,0.022214923,-0.226536427,4,0,"{""type"":""Point"",""coordinates"":[25.011182531697944,-31.476731908859698]}"
J_0447,35,Upper Karoo Bioregion,Nama-Karoo,2016,11,-0.04927372,0.059007712,0.269308008,0,0,21.15678776,0,1321.280593,0.095443281,-0.014977751,0,0.098923896,0,0,0,0,5,381,0.098868771,-0.188647966,0.17753951,0.22566801,66.02581262,0.143302701,73.06739962,21.98709369,53.80162524,0.157011785,52.90439771,0.187015609,0.113683768,17.94550669,1.605338568,280.8016252,186.1634799,9.130975143,0.325510017,0.277131692,1.195682845,0.456932271,0.032604846,-0.244040761,4,0,"{""type"":""Point"",""coordinates"":[24.99450995285911,-31.458003684435234]}"
J_0449,50,Upper Karoo Bioregion,Nama-Karoo,2016,12,-0.439092926,0.063657344,0.254254397,0.040610842,0,20.02026049,0,1152.8548,0.07723639,-0.013766392,0.062862483,0.11717841,0,0.070579726,0,0,4,271,0.082657126,-0.156465577,0.136593672,0.245456348,57.02797877,0.114807754,81,23.09406657,55.00964785,0.184989716,57.46840328,0.120051688,0.093374417,18.88663772,0.956474765,238.0660878,197.7433671,9.86251809,0.322580031,0.270968654,1.208605928,0.48280653,0.028371804,-0.217276536,3,0,"{""type"":""Point"",""coordinates"":[23.574112362395518,-30.587132330495148]}"
J_0451,50,Upper Karoo Bioregion,Nama-Karoo,2016,12,-0.544017671,0.07168217,0.260642242,0.002171815,0,16.20608108,0,1091.43388,0.093664138,-0.029357598,0.058177667,0.1301102,0,0.062034412,0.021231737,0,4,257,0.102498879,-0.155010089,0.147480255,0.289353935,48.76303089,0.130847846,79.64285714,18.80019305,53,0.219030535,64.03716216,0.102489813,0.112707313,15.64285714,0.988702034,283.2142857,198.7664093,12.11727799,0.39431643,0.346015827,1.148988399,0.582403792,0.038884004,-0.28093826,3,0,"{""type"":""Point"",""coordinates"":[23.466295758024252,-30.52054457446405]}"
J_0454,90,Upper Karoo Bioregion,Nama-Karoo,2016,12,0.350895422,0.123799168,0.220490064,0.029179804,0,20.5692902,0,1085.902463,0.064779293,-0.010356874,0.07024219,0.221083942,0,0.070357539,0.040830581,0,4.769193626,257,0.072577576,-0.09640132,0.086226268,0.388484251,57.9266055,0.081561969,78.71801062,18.85900531,52,0.33474072,61.71801062,-0.039545422,0.07617113,15.50603573,1.057046521,333.7904394,185.5881217,10.79333655,0.470758812,0.41724825,1.129483257,0.799470302,0.020653385,-0.28732555,3,0,"{""type"":""Point"",""coordinates"":[23.453859325186187,-30.51061861551907]}"
J_0456,75,Upper Karoo Bioregion,Nama-Karoo,2016,12,0.33709923,0.109147456,0.203754602,0,0,21.50799806,0,1019.49491,0.06983282,0.017067533,0.02807448,0.179858675,0,0,0,0,5.423654872,243,0.070251414,-0.113548501,0.103089423,0.290677497,46.96267571,0.091456907,77.7527872,19.03732429,55,0.236651948,61.30392632,0.046026345,0.078085251,16.65874939,1.729544736,312.4556471,162.6791081,12.05671352,0.364843778,0.310017858,1.178817765,0.592543994,0.015218942,-0.22183127,3,0,"{""type"":""Point"",""coordinates"":[23.137169509269413,-30.16894445639983]}"
J_0457,85,Upper Karoo Bioregion,Nama-Karoo,2016,12,-0.665504576,0.07054581,0.258544692,0.045249492,0,17.22222222,0,967.1507587,0.073781096,-0.005486681,0.084472663,0.123296827,0,0.07766165,0.035294119,0,4,247,0.075982755,-0.178922427,0.127293759,0.237878443,56.07391092,0.106477024,80.9505629,19.9505629,57.88888889,0.182646363,64.92608908,0.132892997,0.086621474,15.06167401,0.983648718,183.4468918,193.7283407,13.9505629,0.339458173,0.291398365,1.174082265,0.495038616,0.020339788,-0.239981999,3,0,"{""type"":""Point"",""coordinates"":[22.888431934306087,-29.78650073634894]}"
J_0539,80,Upper Karoo Bioregion,Nama-Karoo,2016,12,0.911216003,0.080226769,0.222196027,0,0,19.83661701,0,1070.430562,0.053466998,0.009892777,0.060784314,0.135258437,0,0,0.055555556,0,5,175,0.052782598,-0.13588591,0.0905029,0.223309042,62.11532917,0.07481604,81.4175877,21.09418549,53,0.180397329,60.71984623,0.087407536,0.060443814,18.48822681,2.139586109,130.8370975,76.66074003,15.97885632,0.294476527,0.258209415,1.141899107,0.459330706,0.006353986,-0.192507913,1,0,"{""type"":""Point"",""coordinates"":[20.485007680206138,-31.375305196298026]}"
J_0541,55,Upper Karoo Bioregion,Nama-Karoo,2016,12,-0.659956219,0.073673941,0.259128501,0.040784314,0,21,0,1380.041129,0.072132826,-0.002476694,0.059477124,0.131935338,0,0.066013075,0.034313727,0,5,241,0.076517803,-0.175345405,0.125766918,0.235882967,59.81731229,0.106729828,81.77618364,20.04112865,55.23816356,0.189157691,59.42085127,0.120657879,0.087216074,19,1.969615803,174.7015782,174.9875658,15,0.343528374,0.295156888,1.166229037,0.501958787,0.019889641,-0.242260669,4,0,"{""type"":""Point"",""coordinates"":[22.235209302784696,-31.194774031048215]}"
J_0542,50,Upper Karoo Bioregion,Nama-Karoo,2016,12,0.52068485,0.072911328,0.259409704,0.042684855,0,20,0,1379.682126,0.070859756,-0.011924566,0.076394496,0.123882033,0,0.076394496,0.037066403,0,5,241,0.073276405,-0.178742562,0.120310255,0.240999661,59,0.101482614,82,20.91304348,55,0.188297774,59.08695652,0.130949974,0.08310406,19,2.518664593,181.126938,174.026087,14,0.351507357,0.299412386,1.180281714,0.504513764,0.019381708,-0.250973357,4,0,"{""type"":""Point"",""coordinates"":[22.234500305717198,-31.195340336882005]}"
J_0545,60,Upper Karoo Bioregion,Nama-Karoo,2016,12,-0.02205931,0.080361392,0.251541151,0.04065791,0,22.03012912,0,1424,0.076804753,0.005520917,0.054245319,0.14983638,0,0.056862745,0.030448489,0,5,245,0.081209311,-0.167356576,0.123003077,0.26285142,58.97800096,0.107491612,80.96604495,20.35724534,54,0.210159145,55.3472023,0.102395232,0.090981376,20.93926351,0.048462121,196.3658537,171.8460067,13.93591583,0.368127556,0.323260421,1.138915513,0.553391845,0.019966468,-0.256341868,4,0,"{""type"":""Point"",""coordinates"":[22.29874703369525,-31.27516270483974]}"
J_0546,70,Upper Karoo Bioregion,Nama-Karoo,2016,12,0.303611561,0.081299989,0.235323888,0.064639644,0,20.04162679,0,1318.977512,0.089396924,-0.00665624,0.044294185,0.141076987,0,0.043049805,0.002017075,0,5,252,0.093248952,-0.144697011,0.140277894,0.268418346,56.88181818,0.122365669,79.00430622,21.42105263,53.10813397,0.204002116,54.98947368,0.108603653,0.103631719,18.16602871,0.791852648,218.6133971,190.4956938,12.84449761,0.352594046,0.292865546,1.219677285,0.533870983,0.032012164,-0.237777275,4,0,"{""type"":""Point"",""coordinates"":[22.896725862265495,-31.367359078220783]}"
J_0547,65,Upper Karoo Bioregion,Nama-Karoo,2016,12,-0.007565335,0.091563866,0.237598985,0.06645348,0,19.16738197,0,1318.359561,0.100865297,-0.012697531,0.046992203,0.151552382,0,0.048753122,0,0,5,252,0.103909313,-0.164589701,0.151182058,0.297877748,58.22460658,0.13220147,78.61468765,21.61707201,54.37386743,0.219850853,52.92942299,0.126105809,0.113953046,19.61659514,1.092962541,261.1406772,186.5975203,12.15355269,0.407432643,0.328069807,1.254273588,0.594756414,0.037743731,-0.275397301,4,0,"{""type"":""Point"",""coordinates"":[22.896743698669713,-31.368215225623047]}"
J_0549,40,Upper Karoo Bioregion,Nama-Karoo,2016,12,0.005588554,0.066069374,0.265699568,0.059150331,0,19.57136015,0,1316,0.073287854,-0.019006562,0.071657754,0.11037849,0,0.073796794,0.035947714,0,5,252.0086207,0.075524282,-0.186361017,0.130043365,0.225676107,58.14463602,0.107697788,80.69827586,20.57136015,55.27155172,0.173694166,50.60536398,0.150247399,0.086632216,19.70019157,0.140223076,206.88841,199.0244253,13.96982759,0.329146796,0.26630382,1.235338598,0.465907072,0.024235301,-0.227357455,4,0,"{""type"":""Point"",""coordinates"":[22.908150079164425,-31.363934488611733]}"
J_0239,15,Upper Karoo Bioregion,Nama-Karoo,2016,3,0.669839011,0.045631749,0.111722762,0,0,28.1461684,0,1349.963103,0.240604456,0.012866265,0,0.074547808,0,0,0,0,4,409,0.223516448,-0.051437644,0.432442728,0.228218643,80.5614948,0.333722752,65,26.1461684,47.1461684,0.090597598,49.2923368,0.318708298,0.252211101,21.1461684,9.850153037,487.6977294,179.1461684,12.2923368,0.253670606,0.169957265,1.496971748,0.352876914,0.091372925,-0.1589164,2,0,"{""type"":""Point"",""coordinates"":[24.493431849281297,-32.26477991983309]}"
J_0244,40,Upper Karoo Bioregion,Nama-Karoo,2016,3,-0.029929763,0.045881328,0.205707917,0.030998558,0,21.89820076,0,1198.800189,0.118393156,0.005720087,0,0.086430506,0,0.079936314,0.030998558,1.11E-05,5,365,0.116512814,-0.120996956,0.2257149,0.189266151,66.81344697,0.175789721,75.1936553,24.1936553,52.09469697,0.120115367,51.47774621,0.202284793,0.134717731,19.28835227,3.062787006,301.8361742,182.6605114,10.90530303,0.249234578,0.200893154,1.240894842,0.358181485,0.041141467,-0.171103407,4,0,"{""type"":""Point"",""coordinates"":[24.68751868173358,-31.987771644190925]}"
J_0255,20,Upper Karoo Bioregion,Nama-Karoo,2016,3,-0.219514791,0.032373385,0.177694153,0,0,20.91092922,0,1436,0.212501741,0.0114013,0,0.072058215,0,0.098078867,0,0,5.704381319,341,0.215907941,-0.092275552,0.403211578,0.235926085,63.25084256,0.31692318,77.28454502,20.25084256,53.91092922,0.100341746,58.66008666,0.312506618,0.24319535,17,3.012190756,238.0255176,183.8738565,13.05536832,0.283890668,0.208909021,1.358995656,0.383398026,0.088547355,-0.197148832,3,0,"{""type"":""Point"",""coordinates"":[24.490640452021832,-30.666910107442344]}"
J_0256,65,Upper Karoo Bioregion,Nama-Karoo,2016,3,-0.652122027,0.068699573,0.228700983,0.049019612,0,20.51500484,0,1313.17909,0.084761537,0.005234445,0.030392159,0.125710928,0,0,0.031372551,0,5,312.17909,0.087296595,-0.133106135,0.145870461,0.238107441,50.77831559,0.122170719,78.37705712,20,51,0.177487839,60.46030978,0.11802601,0.099313048,17,1.422168851,233.5963214,197.946273,10.62294288,0.311318901,0.263704686,1.180582091,0.473645893,0.027087279,-0.207279853,3,0,"{""type"":""Point"",""coordinates"":[24.26655724678302,-30.68515228985199]}"
J_0259,45,Upper Karoo Bioregion,Nama-Karoo,2016,3,-0.702278196,0.064022469,0.243384567,0.04108283,0,19,0,1271.468538,0.074229474,0.009366922,0.038403281,0.118254838,0,0,0.041274226,0,5,302,0.075179069,-0.157052375,0.134820582,0.213973633,58.95208132,0.109808591,80,22,53,0.163120286,60.04791868,0.129949822,0.086956663,18,1.734819126,212.3291384,191.0479187,10.95208132,0.293715789,0.255972865,1.147504739,0.440553286,0.018340324,-0.204154593,3,0,"{""type"":""Point"",""coordinates"":[24.13962893529668,-30.694427220043163]}"
J_0261,65,Upper Karoo Bioregion,Nama-Karoo,2016,3,-0.34403516,0.057936,0.246442164,0,0,21,0,1198.962464,0.074157843,-0.005703837,0.068022138,0.105008983,0,0,0,0,4,282,0.07609374,-0.151626738,0.139247099,0.208826756,62.7574591,0.112440556,79.7574591,23,55,0.157785803,59.2425409,0.137402559,0.088348612,19,2.113175165,196.5428296,189.2127045,11.7574591,0.283457397,0.236068746,1.200761082,0.419591061,0.02399009,-0.191516865,3,0,"{""type"":""Point"",""coordinates"":[23.86185369427333,-30.60718490793249]}"
J_0262,50,Upper Karoo Bioregion,Nama-Karoo,2016,3,0.052562391,0.051716141,0.272050952,0.001756968,0,19.21222329,0,1197.508662,0.107171411,-0.017504169,0,0.09038061,0,0.095660107,0.001756968,0,5,280,0.110755761,-0.197400471,0.199523566,0.221122939,55.49133782,0.161437551,77.89172281,20.03994225,53.8960539,0.146355194,64.61982676,0.205399118,0.127086738,14.98989413,0.573156689,235.2733397,200,9.10827719,0.327893767,0.280546859,1.165719438,0.442729389,0.0375144,-0.251176578,3,0,"{""type"":""Point"",""coordinates"":[23.672613904666136,-30.578294392207216]}"
J_0265,85,Upper Karoo Bioregion,Nama-Karoo,2016,3,1.40E-05,0.071429138,0.248097232,0.016382894,0,16.43320426,0,1120,0.068474954,-0.014061576,0.043303581,0.118417643,0,0.039010213,0.016382894,0,4.410454985,268,0.071151578,-0.158024513,0.118258927,0.229295913,50.24588577,0.098738565,78.10648596,20,53.12487899,0.178352037,65.63310745,0.111643001,0.080876585,15.01452081,0.324525714,228.250726,194.2662149,12.10648596,0.308791083,0.262214593,1.17619751,0.464057815,0.020438416,-0.209124571,3,0,"{""type"":""Point"",""coordinates"":[23.597964093930393,-30.332762910901334]}"
J_0266,55,Upper Karoo Bioregion,Nama-Karoo,2016,3,-0.931409097,0.052307325,0.236992897,0,0,16.16424419,0,1141.963663,0.148969237,-0.020330586,0.050980393,0.095385977,0,0.093725495,0,0,5,292,0.155408069,-0.147357579,0.263732101,0.267047695,45.89631783,0.218061945,78.8619186,18.33624031,53.47432171,0.160034931,67.00920543,0.219741984,0.174976689,15.1380814,0.939376014,201.3716085,200,9.689922481,0.359536245,0.299033286,1.244975954,0.503668608,0.065178273,-0.262637651,3,0,"{""type"":""Point"",""coordinates"":[23.83156747991832,-29.913246224692088]}"
